# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Nov 13 15:10:53 CET 2022
# PARSEC isochrones, release v1.0 (Bressan et al. 2012)
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.40000 10.0536813736 2.6259236163   10.052  4.325  3.6905  0.830    5 -6.042 -3.744 -4.686 -5.786 -6.330 -6.773 -7.417 -7.899 -7.964
0.0152 0.01508 7.40000 10.0538406372 2.6259237813   10.052  4.326  3.6970  0.855    5 -6.044 -3.883 -4.760 -5.819 -6.346 -6.777 -7.397 -7.861 -7.922
0.0152 0.01508 7.40000 10.0540084839 2.6259239552   10.052  4.326  3.7035  0.880    5 -6.046 -4.014 -4.831 -5.848 -6.358 -6.778 -7.375 -7.820 -7.880
0.0152 0.01508 7.40000 10.0541887283 2.6259241420   10.052  4.327  3.7100  0.905    5 -6.048 -4.143 -4.901 -5.876 -6.370 -6.779 -7.353 -7.780 -7.838
0.0152 0.01508 7.40000 10.0544319153 2.6259243940   10.053  4.328  3.7180  0.937    5 -6.049 -4.296 -4.986 -5.909 -6.382 -6.776 -7.323 -7.728 -7.784
0.0152 0.01508 7.40000 10.0546464920 2.6259246163   10.053  4.328  3.7245  0.962    5 -6.051 -4.417 -5.053 -5.934 -6.391 -6.773 -7.299 -7.687 -7.742
0.0152 0.01508 7.40000 10.0548810959 2.6259248593   10.053  4.329  3.7309  0.987    5 -6.052 -4.528 -5.118 -5.957 -6.397 -6.767 -7.273 -7.644 -7.698
0.0152 0.01508 7.40000 10.0551424026 2.6259251300   10.053  4.329  3.7373  1.012    5 -6.053 -4.637 -5.181 -5.980 -6.403 -6.761 -7.247 -7.602 -7.654
0.0152 0.01508 7.40000 10.0554370880 2.6259254353   10.054  4.330  3.7437  1.037    5 -6.055 -4.735 -5.241 -6.000 -6.406 -6.752 -7.220 -7.558 -7.609
0.0152 0.01508 7.40000 10.0558729172 2.6259258868   10.054  4.330  3.7516  1.068    5 -6.056 -4.854 -5.315 -6.024 -6.410 -6.741 -7.185 -7.503 -7.553
0.0152 0.01508 7.40000 10.0564165115 2.6259264498   10.055  4.332  3.7598  1.099    5 -6.061 -4.967 -5.390 -6.050 -6.415 -6.730 -7.151 -7.449 -7.497
0.0152 0.01508 7.40000 10.0571403503 2.6259271993   10.056  4.336  3.7683  1.129    5 -6.071 -5.084 -5.471 -6.081 -6.424 -6.722 -7.120 -7.398 -7.443
0.0152 0.01508 7.40000 10.0579528809 2.6259280406   10.056  4.341  3.7752  1.152    5 -6.083 -5.175 -5.538 -6.109 -6.434 -6.718 -7.098 -7.359 -7.402
0.0152 0.01508 7.40000 10.0591678619 2.6259292983   10.058  4.352  3.7857  1.183    5 -6.109 -5.310 -5.643 -6.157 -6.455 -6.719 -7.071 -7.308 -7.349
0.0152 0.01508 7.40000 10.0612144470 2.6259314160   10.060  4.365  3.8434  1.401    5 -6.144 -5.791 -6.036 -6.256 -6.412 -6.566 -6.782 -6.906 -6.934
0.0152 0.01508 7.40000 10.0645112991 2.6259348253   10.063  4.367  3.8998  1.625    5 -6.147 -6.080 -6.189 -6.231 -6.287 -6.353 -6.450 -6.502 -6.512
0.0152 0.01508 7.40000 10.0688076019 2.6259392644   10.067  4.368  3.9202  1.706    5 -6.149 -6.149 -6.180 -6.190 -6.225 -6.271 -6.330 -6.364 -6.368
0.0152 0.01508 7.40000 10.0740661621 2.6259446917   10.072  4.370  3.9310  1.747    5 -6.156 -6.178 -6.164 -6.163 -6.193 -6.230 -6.270 -6.299 -6.298
0.0152 0.01508 7.40000 10.0791921616 2.6259499759   10.078  4.373  3.9392  1.777    5 -6.162 -6.198 -6.150 -6.141 -6.168 -6.200 -6.226 -6.250 -6.247
0.0152 0.01508 7.40000 10.0857677460 2.6259567455   10.084  4.376  3.9477  1.809    5 -6.170 -6.217 -6.134 -6.118 -6.142 -6.168 -6.181 -6.200 -6.195
0.0152 0.01508 7.40000 10.0928897858 2.6259640662   10.091  4.379  3.9542  1.832    5 -6.177 -6.226 -6.126 -6.102 -6.121 -6.143 -6.147 -6.163 -6.155
0.0152 0.01508 7.40000 10.1091699600 2.6259807558   10.108  4.387  3.9600  1.847    5 -6.198 -6.250 -6.134 -6.103 -6.119 -6.136 -6.133 -6.145 -6.136
0.0152 0.01508 7.40000 10.1105127335 2.6259821296   10.109  4.389  3.9664  1.872    5 -6.201 -6.255 -6.118 -6.081 -6.094 -6.108 -6.096 -6.105 -6.094
0.0152 0.01508 7.40000 10.1106395721 2.6259822594   10.109  4.389  3.9667  1.873    5 -6.201 -6.255 -6.117 -6.079 -6.093 -6.107 -6.093 -6.103 -6.092
0.0152 0.01508 7.40000 10.1108160019 2.6259824398   10.109  4.389  3.9672  1.875    5 -6.202 -6.255 -6.115 -6.078 -6.091 -6.105 -6.091 -6.100 -6.088
0.0152 0.01508 7.40000 10.1110029221 2.6259826310   10.109  4.389  3.9676  1.876    5 -6.202 -6.256 -6.114 -6.076 -6.089 -6.102 -6.088 -6.097 -6.085
0.0152 0.01508 7.40000 10.1112022400 2.6259828349   10.110  4.389  3.9680  1.878    5 -6.202 -6.256 -6.113 -6.074 -6.087 -6.100 -6.085 -6.094 -6.082
0.0152 0.01508 7.40000 10.1114139557 2.6259830514   10.110  4.389  3.9685  1.880    5 -6.202 -6.256 -6.111 -6.073 -6.086 -6.098 -6.083 -6.091 -6.079
0.0152 0.01508 7.40000 10.1117029190 2.6259833470   10.110  4.389  3.9690  1.882    5 -6.202 -6.256 -6.110 -6.070 -6.083 -6.096 -6.079 -6.088 -6.076
0.0152 0.01508 7.40000 10.1120252609 2.6259836766   10.111  4.389  3.9695  1.884    5 -6.202 -6.256 -6.108 -6.068 -6.081 -6.093 -6.076 -6.084 -6.072
0.0152 0.01508 7.40000 10.1123924255 2.6259840520   10.111  4.389  3.9700  1.886    5 -6.202 -6.257 -6.107 -6.067 -6.079 -6.091 -6.073 -6.081 -6.069
0.0152 0.01508 7.40000 10.1128215790 2.6259844908   10.111  4.389  3.9704  1.888    5 -6.202 -6.257 -6.105 -6.065 -6.077 -6.089 -6.070 -6.078 -6.066
0.0152 0.01508 7.40000 10.1132278442 2.6259849062   10.112  4.389  3.9707  1.889    5 -6.202 -6.257 -6.104 -6.064 -6.076 -6.088 -6.069 -6.076 -6.064
0.0152 0.01508 7.40000 10.1138572693 2.6259855496   10.112  4.389  3.9710  1.890    5 -6.202 -6.257 -6.103 -6.062 -6.075 -6.086 -6.067 -6.074 -6.062
0.0152 0.01508 7.40000 10.1145153046 2.6259862222   10.113  4.389  3.9711  1.891    5 -6.202 -6.257 -6.103 -6.062 -6.074 -6.085 -6.066 -6.073 -6.061
0.0152 0.01508 7.40000 10.1154356003 2.6259871626   10.114  4.389  3.9711  1.890    5 -6.202 -6.257 -6.103 -6.062 -6.074 -6.086 -6.066 -6.074 -6.061
0.0152 0.01508 7.40000 10.1169509888 2.6259887108   10.115  4.389  3.9706  1.889    5 -6.202 -6.257 -6.105 -6.064 -6.076 -6.088 -6.069 -6.077 -6.065
0.0152 0.01508 7.40000 10.1380319595 2.6260101924   10.137  4.389  3.9472  1.795    6 -6.204 -6.251 -6.168 -6.153 -6.177 -6.205 -6.218 -6.237 -6.232
0.0152 0.01508 7.40000 10.1471843719 2.6260194868   10.146  4.389  3.9297  1.727    6 -6.201 -6.223 -6.212 -6.212 -6.244 -6.282 -6.324 -6.353 -6.353
0.0152 0.01508 7.40000 10.1538867950 2.6260262810   10.153  4.388  3.9144  1.667    6 -6.199 -6.183 -6.235 -6.253 -6.294 -6.345 -6.414 -6.454 -6.459
0.0152 0.01508 7.40000 10.1603269577 2.6260327996   10.159  4.386  3.8977  1.601    6 -6.195 -6.122 -6.237 -6.283 -6.341 -6.410 -6.511 -6.565 -6.576
0.0152 0.01508 7.40000 10.1658630371 2.6260383955   10.165  4.384  3.8810  1.537    6 -6.191 -6.045 -6.214 -6.299 -6.381 -6.471 -6.606 -6.678 -6.694
0.0152 0.01508 7.40000 10.1691579819 2.6260417227   10.168  4.383  3.8697  1.493    6 -6.188 -5.984 -6.183 -6.302 -6.404 -6.511 -6.670 -6.756 -6.775
0.0152 0.01508 7.40000 10.1719417572 2.6260445319   10.171  4.382  3.8590  1.452    6 -6.185 -5.923 -6.145 -6.300 -6.423 -6.548 -6.730 -6.831 -6.853
0.0152 0.01508 7.40000 10.1743373871 2.6260469479   10.173  4.381  3.8489  1.412    6 -6.181 -5.863 -6.101 -6.296 -6.439 -6.583 -6.787 -6.902 -6.928
0.0152 0.01508 7.40000 10.1764364243 2.6260490638   10.175  4.379  3.8390  1.375    6 -6.178 -5.798 -6.050 -6.289 -6.455 -6.616 -6.841 -6.973 -7.001
0.0152 0.01508 7.40000 10.1782760620 2.6260509173   10.177  4.378  3.8295  1.338    6 -6.174 -5.732 -5.994 -6.279 -6.468 -6.647 -6.893 -7.041 -7.072
0.0152 0.01508 7.40000 10.1799058914 2.6260525588   10.179  4.376  3.8203  1.303    6 -6.171 -5.662 -5.937 -6.268 -6.480 -6.676 -6.943 -7.108 -7.140
0.0152 0.01508 7.40000 10.1813364029 2.6260539991   10.180  4.375  3.8113  1.268    6 -6.167 -5.590 -5.877 -6.255 -6.488 -6.702 -6.990 -7.172 -7.207
0.0152 0.01508 7.40000 10.1829109192 2.6260555838   10.182  4.373  3.8004  1.226    6 -6.162 -5.496 -5.800 -6.235 -6.496 -6.731 -7.046 -7.250 -7.288
0.0152 0.01508 7.40000 10.1840181351 2.6260566978   10.183  4.371  3.7919  1.194    6 -6.159 -5.418 -5.738 -6.218 -6.501 -6.752 -7.087 -7.310 -7.350
0.0152 0.01508 7.40000 10.1850070953 2.6260576926   10.184  4.370  3.7836  1.162    6 -6.155 -5.334 -5.674 -6.199 -6.502 -6.770 -7.127 -7.368 -7.410
0.0152 0.01508 7.40000 10.1860923767 2.6260587841   10.185  4.368  3.7734  1.124    6 -6.150 -5.219 -5.591 -6.172 -6.502 -6.790 -7.174 -7.438 -7.483
0.0152 0.01508 7.40000 10.1868515015 2.6260595474   10.186  4.366  3.7655  1.094    6 -6.146 -5.124 -5.524 -6.151 -6.500 -6.803 -7.208 -7.492 -7.538
0.0152 0.01508 7.40000 10.1875286102 2.6260602281   10.186  4.365  3.7579  1.065    6 -6.142 -5.020 -5.455 -6.127 -6.496 -6.814 -7.241 -7.543 -7.591
0.0152 0.01508 7.40000 10.1881294250 2.6260608320   10.187  4.363  3.7504  1.037    6 -6.138 -4.914 -5.385 -6.103 -6.491 -6.825 -7.272 -7.593 -7.643
0.0152 0.01508 7.40000 10.1886644363 2.6260613697   10.188  4.361  3.7432  1.009    6 -6.133 -4.803 -5.315 -6.078 -6.485 -6.832 -7.301 -7.640 -7.691
0.0152 0.01508 7.40000 10.1891412735 2.6260618489   10.188  4.360  3.7361  0.983    6 -6.129 -4.688 -5.245 -6.052 -6.478 -6.839 -7.328 -7.686 -7.739
0.0152 0.01508 7.40000 10.1895723343 2.6260622820   10.188  4.358  3.7292  0.957    6 -6.125 -4.567 -5.173 -6.025 -6.469 -6.842 -7.353 -7.728 -7.782
0.0152 0.01508 7.40000 10.1899652481 2.6260626768   10.189  4.356  3.7224  0.931    6 -6.120 -4.443 -5.100 -5.996 -6.459 -6.844 -7.377 -7.770 -7.825
0.0152 0.01508 7.40000 10.1903266907 2.6260630399   10.189  4.354  3.7156  0.906    6 -6.115 -4.312 -5.026 -5.965 -6.445 -6.843 -7.398 -7.810 -7.867
0.0152 0.01508 7.40000 10.1906700134 2.6260633848   10.189  4.352  3.7089  0.882    6 -6.110 -4.180 -4.951 -5.934 -6.431 -6.842 -7.419 -7.849 -7.907
0.0152 0.01508 7.40000 10.1910142899 2.6260637307   10.190  4.349  3.7018  0.856    6 -6.103 -4.033 -4.869 -5.898 -6.413 -6.836 -7.438 -7.888 -7.949
0.0152 0.01508 7.40000 10.1913852692 2.6260641033   10.190  4.346  3.6943  0.830    6 -6.094 -3.873 -4.779 -5.857 -6.391 -6.827 -7.456 -7.928 -7.991
0.0152 0.01508 7.40000 10.1918296814 2.6260645496   10.191  4.340  3.6857  0.801    6 -6.080 -3.675 -4.669 -5.801 -6.357 -6.809 -7.472 -7.966 -8.035
0.0152 0.01508 7.40000 10.1925077438 2.6260652305   10.191  4.330  3.6749  0.768    6 -6.055 -3.409 -4.518 -5.718 -6.303 -6.776 -7.482 -8.005 -8.083
0.0152 0.01508 7.40000 10.1933956146 2.6260661219   10.192  4.313  3.6630  0.738    6 -6.012 -3.082 -4.329 -5.602 -6.221 -6.720 -7.476 -8.031 -8.121
0.0152 0.01508 7.40000 10.1944379807 2.6260671683   10.193  4.295  3.6470  0.692    6 -5.966 -2.607 -4.066 -5.438 -6.110 -6.649 -7.477 -8.069 -8.182
0.0152 0.01508 7.40000 10.1952724457 2.6260680057   10.194  4.297  3.6323  0.630    6 -5.973 -2.170 -3.850 -5.313 -6.042 -6.625 -7.520 -8.147 -8.284
0.0152 0.01508 7.40000 10.1968946457 2.6260696333   10.196  4.288  3.6095  0.549    6 -5.949 -1.461 -3.455 -5.047 -5.873 -6.542 -7.542 -8.230 -8.404
0.0152 0.01508 7.40000 10.2092542648 2.6260820142   10.208  4.321  3.5827  0.409    6 -6.033 -0.835 -3.046 -4.752 -5.702 -6.540 -7.676 -8.447 -8.659
0.0152 0.01508 7.40000 10.2109394073 2.6260836996   10.210  4.342  3.5800  0.377    6 -6.084 -0.809 -3.033 -4.747 -5.714 -6.581 -7.733 -8.512 -8.729
0.0152 0.01508 7.40000 10.2138996124 2.6260866587   10.213  4.387  3.5743  0.309    6 -6.197 -0.766 -3.013 -4.748 -5.747 -6.673 -7.861 -8.653 -8.879
0.0152 0.01508 7.40000 10.2159957886 2.6260887529   10.215  4.461  3.5660  0.202    7 -6.383 -0.728 -2.984 -4.739 -5.795 -6.823 -8.068 -8.880 -9.120
0.0152 0.01508 7.40000 10.2420845032 2.6261147343   10.241  4.716  3.5371 -0.168    7 -7.021 -0.687 -2.624 -4.316 -5.694 -7.237 -8.796 -9.661 -9.950
0.0152 0.01508 7.40000 10.2452545166 2.6261178809   10.244  4.732  3.5353 -0.190    7 -7.059 -0.684 -2.579 -4.261 -5.670 -7.250 -8.840 -9.708 -10.000
0.0152 0.01508 7.40000 10.2458820343 2.6261185035   10.245  4.739  3.5344 -0.201    7 -7.077 -0.683 -2.558 -4.234 -5.658 -7.256 -8.862 -9.730 -10.025
0.0152 0.01508 7.40000 10.2466478348 2.6261192632   10.246  4.746  3.5336 -0.212    7 -7.096 -0.683 -2.538 -4.209 -5.648 -7.263 -8.883 -9.753 -10.049
0.0152 0.01508 7.40000 10.2484455109 2.6261210461   10.247  4.756  3.5325 -0.225    7 -7.119 -0.682 -2.513 -4.176 -5.634 -7.271 -8.910 -9.781 -10.079
0.0152 0.01508 7.40000 10.2490739822 2.6261216692   10.248  4.763  3.5316 -0.236    7 -7.139 -0.681 -2.492 -4.150 -5.623 -7.279 -8.933 -9.805 -10.104
0.0152 0.01508 7.40000 10.2498350143 2.6261224236   10.249  4.772  3.5307 -0.248    7 -7.159 -0.681 -2.470 -4.123 -5.612 -7.287 -8.957 -9.830 -10.131
0.0152 0.01508 7.40000 10.2506341934 2.6261232157   10.250  4.779  3.5299 -0.258    7 -7.177 -0.681 -2.451 -4.099 -5.602 -7.293 -8.977 -9.852 -10.154
0.0152 0.01508 7.40000 10.2517318726 2.6261243035   10.251  4.787  3.5290 -0.270    7 -7.198 -0.680 -2.428 -4.070 -5.590 -7.301 -9.001 -9.877 -10.181
0.0152 0.01508 7.40000 10.2529039383 2.6261254646   10.252  4.795  3.5281 -0.282    7 -7.217 -0.680 -2.408 -4.044 -5.579 -7.309 -9.024 -9.901 -10.207
0.0152 0.01508 7.40000 10.2542142868 2.6261267624   10.253  4.803  3.5272 -0.294    7 -7.238 -0.679 -2.377 -4.005 -5.561 -7.308 -9.048 -9.926 -10.234
0.0152 0.01508 7.40000 10.2560520172 2.6261285819   10.255  4.813  3.5261 -0.308    7 -7.262 -0.679 -2.342 -3.960 -5.541 -7.307 -9.076 -9.955 -10.265
0.0152 0.01508 7.40000 10.2634897232 2.6261359381   10.262  4.832  3.5241 -0.334    7 -7.309 -0.680 -2.275 -3.875 -5.504 -7.306 -9.131 -10.011 -10.326
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.80000 0.1000000015 1.1711064122    0.100 -2.394  3.5227  4.874    0 10.754 15.633 14.174 12.614 11.506 10.180 8.945 8.394 8.143
0.0152 0.01508 7.80000 0.1040922105 1.2044083267    0.104 -2.367  3.5251  4.875    0 10.688 15.516 14.068 12.515 11.418 10.108 8.884 8.331 8.083
0.0152 0.01508 7.80000 0.1135828793 1.2754897260    0.114 -2.307  3.5308  4.875    0 10.538 15.246 13.824 12.289 11.212 9.944 8.748 8.191 7.945
0.0152 0.01508 7.80000 0.1200000048 1.3193154741    0.120 -2.268  3.5348  4.876    0 10.440 15.068 13.662 12.139 11.076 9.838 8.661 8.101 7.858
0.0152 0.01508 7.80000 0.1221687198 1.3334429670    0.122 -2.256  3.5358  4.876    0 10.411 15.018 13.617 12.097 11.037 9.806 8.635 8.073 7.831
0.0152 0.01508 7.80000 0.1396872997 1.4367635791    0.140 -2.165  3.5438  4.875    0 10.183 14.635 13.264 11.767 10.734 9.561 8.427 7.859 7.621
0.0152 0.01508 7.80000 0.1400000006 1.4384526719    0.140 -2.163  3.5439  4.875    0 10.179 14.629 13.258 11.761 10.728 9.557 8.424 7.855 7.617
0.0152 0.01508 7.80000 0.1599999964 1.5372931554    0.160 -2.073  3.5512  4.872    0 9.953 14.289 12.933 11.453 10.442 9.317 8.216 7.640 7.407
0.0152 0.01508 7.80000 0.1789052635 1.6169740444    0.179 -2.001  3.5567  4.870    0 9.772 14.023 12.677 11.210 10.215 9.126 8.048 7.467 7.238
0.0152 0.01508 7.80000 0.2000000030 1.6938790862    0.200 -1.927  3.5624  4.868    0 9.588 13.770 12.426 10.971 9.990 8.935 7.879 7.292 7.069
0.0152 0.01508 7.80000 0.2056938261 1.7128455954    0.206 -1.909  3.5637  4.867    0 9.543 13.710 12.367 10.914 9.936 8.888 7.838 7.250 7.028
0.0152 0.01508 7.80000 0.2500000000 1.8403257998    0.250 -1.781  3.5725  4.859    0 9.223 13.265 11.946 10.519 9.560 8.557 7.533 6.939 6.728
0.0152 0.01508 7.80000 0.2729628086 1.8953595769    0.273 -1.726  3.5762  4.857    0 9.086 13.057 11.771 10.364 9.408 8.414 7.395 6.801 6.597
0.0152 0.01508 7.80000 0.2904807329 1.9334473112    0.290 -1.686  3.5789  4.854    0 8.984 12.905 11.643 10.250 9.298 8.310 7.292 6.699 6.500
0.0152 0.01508 7.80000 0.3000000119 1.9529139769    0.300 -1.664  3.5802  4.852    0 8.930 12.826 11.576 10.190 9.239 8.254 7.238 6.645 6.449
0.0152 0.01508 7.80000 0.3500000238 2.0434175133    0.350 -1.560  3.5867  4.841    0 8.670 12.398 11.213 9.865 8.932 7.989 6.989 6.386 6.207
0.0152 0.01508 7.80000 0.4000000060 2.1185024399    0.400 -1.466  3.5928  4.829    0 8.435 11.936 10.821 9.516 8.616 7.753 6.786 6.155 5.999
0.0152 0.01508 7.80000 0.4500000179 2.1822809362    0.450 -1.373  3.5991  4.812    0 8.202 11.500 10.443 9.176 8.308 7.521 6.583 5.926 5.791
0.0152 0.01508 7.80000 0.5000000000 2.2374541529    0.500 -1.268  3.6058  4.780    0 7.939 11.168 10.112 8.858 8.011 7.261 6.342 5.672 5.545
0.0152 0.01508 7.80000 0.5500000119 2.2836582633    0.550 -1.164  3.6147  4.753    0 7.681 10.810 9.760 8.526 7.707 7.007 6.113 5.430 5.313
0.0152 0.01508 7.80000 0.5814985633 2.3081213340    0.581 -1.088  3.6221  4.731    0 7.490 10.530 9.490 8.276 7.480 6.820 5.946 5.256 5.146
0.0152 0.01508 7.80000 0.6000000238 2.3211213258    0.600 -1.043  3.6262  4.716    0 7.379 10.367 9.333 8.130 7.348 6.710 5.848 5.153 5.048
0.0152 0.01508 7.80000 0.6499999762 2.3520353107    0.650 -0.897  3.6438  4.676    0 7.013 9.717 8.761 7.628 6.908 6.337 5.531 4.862 4.772
0.0152 0.01508 7.80000 0.6523803473 2.3533717469    0.652 -0.890  3.6449  4.674    0 6.994 9.680 8.730 7.601 6.884 6.317 5.514 4.848 4.759
0.0152 0.01508 7.80000 0.7000000477 2.3779267258    0.700 -0.761  3.6634  4.649    0 6.671 9.037 8.200 7.144 6.494 5.981 5.242 4.625 4.549
0.0152 0.01508 7.80000 0.7235034108 2.3886852796    0.724 -0.699  3.6750  4.649    0 6.517 8.679 7.924 6.914 6.304 5.819 5.122 4.543 4.473
0.0152 0.01508 7.80000 0.7500000000 2.3998889087    0.750 -0.658  3.6824  4.653    0 6.415 8.448 7.747 6.766 6.181 5.712 5.042 4.486 4.420
0.0152 0.01508 7.80000 0.7520732880 2.4007273445    0.752 -0.655  3.6829  4.653    0 6.408 8.432 7.735 6.755 6.172 5.705 5.036 4.482 4.416
0.0152 0.01508 7.80000 0.7911826968 2.4156012690    0.791 -0.582  3.6941  4.647    0 6.224 8.056 7.447 6.510 5.963 5.519 4.889 4.370 4.309
0.0152 0.01508 7.80000 0.8000000119 2.4187244405    0.800 -0.562  3.6971  4.644    0 6.176 7.958 7.373 6.446 5.909 5.470 4.851 4.340 4.281
0.0152 0.01508 7.80000 0.8165140748 2.4243657139    0.816 -0.532  3.7016  4.641    0 6.101 7.810 7.260 6.351 5.826 5.396 4.792 4.295 4.238
0.0152 0.01508 7.80000 0.8279721141 2.4281281242    0.828 -0.510  3.7050  4.638    0 6.045 7.700 7.177 6.281 5.765 5.341 4.748 4.261 4.205
0.0152 0.01508 7.80000 0.8500000238 2.4350346840    0.850 -0.458  3.7128  4.628    0 5.914 7.444 6.982 6.116 5.622 5.212 4.645 4.180 4.128
0.0152 0.01508 7.80000 0.8983756304 2.4488444387    0.898 -0.349  3.7282  4.605    0 5.641 6.934 6.592 5.787 5.332 4.950 4.431 4.009 3.963
0.0152 0.01508 7.80000 0.9000000358 2.4492786175    0.899 -0.345  3.7288  4.604    0 5.632 6.917 6.579 5.776 5.323 4.941 4.424 4.003 3.957
0.0152 0.01508 7.80000 0.9025662541 2.4499608676    0.902 -0.339  3.7295  4.603    0 5.618 6.892 6.559 5.760 5.308 4.927 4.413 3.994 3.948
0.0152 0.01508 7.80000 0.9500000477 2.4618122009    0.950 -0.236  3.7437  4.578    0 5.359 6.432 6.202 5.462 5.042 4.684 4.212 3.829 3.788
0.0152 0.01508 7.80000 1.0000000000 2.4729154477    1.000 -0.134  3.7567  4.551    0 5.105 6.010 5.864 5.180 4.787 4.450 4.015 3.662 3.626
0.0152 0.01508 7.80000 1.0499999523 2.4828114860    1.050 -0.035  3.7687  4.520    0 4.857 5.622 5.543 4.911 4.542 4.224 3.821 3.495 3.463
0.0152 0.01508 7.80000 1.1000000238 2.4916801480    1.099  0.064  3.7801  4.488    0 4.611 5.256 5.232 4.648 4.302 4.001 3.629 3.328 3.300
0.0152 0.01508 7.80000 1.1333639622 2.4971000543    1.133  0.137  3.7893  4.464    0 4.427 4.993 5.000 4.453 4.124 3.838 3.489 3.207 3.182
0.0152 0.01508 7.80000 1.1499999762 2.4996678137    1.149  0.169  3.7931  4.454    0 4.347 4.881 4.901 4.369 4.047 3.767 3.427 3.153 3.129
0.0152 0.01508 7.80000 1.2000000477 2.5068948796    1.200  0.259  3.8030  4.422    0 4.124 4.590 4.630 4.137 3.834 3.569 3.253 2.999 2.978
0.0152 0.01508 7.80000 1.2500000000 2.5134610955    1.250  0.344  3.8125  4.393    0 3.911 4.320 4.374 3.916 3.632 3.382 3.089 2.854 2.835
0.0152 0.01508 7.80000 1.2999999523 2.5194498592    1.300  0.425  3.8218  4.367    0 3.709 4.068 4.131 3.706 3.440 3.205 2.934 2.718 2.701
0.0152 0.01508 7.80000 1.3500001431 2.5249313723    1.350  0.501  3.8311  4.344    0 3.516 3.839 3.902 3.508 3.259 3.040 2.791 2.593 2.578
0.0152 0.01508 7.80000 1.4000000954 2.5299650415    1.400  0.575  3.8406  4.324    0 3.333 3.622 3.682 3.318 3.088 2.885 2.657 2.478 2.464
0.0152 0.01508 7.80000 1.4500000477 2.5346015836    1.450  0.645  3.8514  4.312    0 3.159 3.418 3.470 3.138 2.929 2.745 2.541 2.383 2.370
0.0152 0.01508 7.80000 1.5000000000 2.5388844597    1.500  0.709  3.8637  4.312    0 2.998 3.230 3.270 2.972 2.787 2.624 2.447 2.312 2.301
0.0152 0.01508 7.80000 1.5499999523 2.5428511323    1.550  0.772  3.8770  4.316    0 2.839 3.050 3.074 2.811 2.651 2.513 2.364 2.252 2.243
0.0152 0.01508 7.80000 1.6000000238 2.5465340628    1.600  0.833  3.8902  4.322    0 2.688 2.883 2.889 2.659 2.525 2.411 2.289 2.200 2.191
0.0152 0.01508 7.80000 1.6500000954 2.5499614852    1.649  0.891  3.9028  4.328    0 2.543 2.725 2.715 2.517 2.408 2.316 2.218 2.149 2.141
0.0152 0.01508 7.80000 1.7000000477 2.5531580802    1.699  0.946  3.9147  4.333    0 2.404 2.576 2.553 2.386 2.300 2.228 2.151 2.099 2.092
0.0152 0.01508 7.80000 1.7500000000 2.5561455243    1.749  1.000  3.9259  4.336    0 2.270 2.433 2.403 2.266 2.201 2.146 2.088 2.050 2.043
0.0152 0.01508 7.80000 1.8000000715 2.5589429150    1.799  1.051  3.9365  4.340    0 2.142 2.297 2.266 2.157 2.109 2.070 2.029 2.002 1.996
0.0152 0.01508 7.80000 1.8499999046 2.5615671142    1.849  1.101  3.9466  4.342    0 2.018 2.165 2.141 2.056 2.022 1.996 1.970 1.952 1.948
0.0152 0.01508 7.80000 1.9000000954 2.5640331317    1.899  1.149  3.9561  4.344    0 1.898 2.040 2.030 1.965 1.943 1.927 1.914 1.903 1.901
0.0152 0.01508 7.80000 1.9500001669 2.5663542767    1.950  1.195  3.9651  4.345    0 1.782 1.920 1.926 1.879 1.866 1.860 1.858 1.854 1.854
0.0152 0.01508 7.80000 2.0000000000 2.5685424513    2.000  1.240  3.9736  4.345    0 1.670 1.807 1.830 1.799 1.794 1.795 1.804 1.805 1.806
0.0152 0.01508 7.80000 2.0174071789 2.5692750429    2.017  1.255  3.9764  4.345    0 1.631 1.768 1.798 1.772 1.769 1.772 1.786 1.789 1.790
0.0152 0.01508 7.80000 2.0499999523 2.5706083333    2.050  1.284  3.9817  4.345    0 1.561 1.699 1.741 1.723 1.724 1.732 1.752 1.757 1.760
0.0152 0.01508 7.80000 2.0752096176 2.5716066320    2.074  1.305  3.9856  4.344    0 1.507 1.646 1.697 1.686 1.690 1.700 1.725 1.732 1.735
